Status,CRN,Course Code,Course Subject,Course Number,Course Title,Cross List Code,College,Department,Schedule Type,Credits,Days,Time,Primary Instructor,Secondary Instructors,Max Enrollment,Current Enrollment,Enrollment Available,Waitlist Count,Campus,Location,Seating,Dates
Open,10499,PSYC 594-175,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10501,PSYC 594-177,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10502,PSYC 594-178,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11315,PSYC 594-183,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11983,PSYC 594-190,PSYC,594,Special Projects,,LS,PSYC,IND,3,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11979,PSYC 595-106,PSYC,595,Graduate Research Project,,LS,PSYC,IND,6,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11832,PSYC 595-130,PSYC,595,Graduate Research Project,,LS,PSYC,IND,6,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13557,PSYC 595-136,PSYC,595,Graduate Research Project,,LS,PSYC,IND,6,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11984,PSYC 595-190,PSYC,595,Graduate Research Project,,LS,PSYC,IND,6,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11980,PSYC 597-106,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11037,PSYC 597-115,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10504,PSYC 597-120,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10505,PSYC 597-130,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12694,PSYC 597-153,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Moller, Arlen",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11310,PSYC 597-157,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10643,PSYC 597-175,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10508,PSYC 597-177,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10509,PSYC 597-178,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11316,PSYC 597-183,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12368,PSYC 597-184,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Du Bois, Steff",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11985,PSYC 597-190,PSYC,597,Special Problems,,LS,PSYC,IND,20,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13564,PSYC 599-190,PSYC,599,Clinical Internship,,LS,PSYC,N,1,, - ,"Chasson, Gregory",,27,0,27,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15053,PSYC 600-104,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Ellison, Rachael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12357,PSYC 600-106,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11120,PSYC 600-115,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11121,PSYC 600-120,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11122,PSYC 600-130,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11123,PSYC 600-136,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11124,PSYC 600-175,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11126,PSYC 600-177,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12358,PSYC 600-178,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11317,PSYC 600-183,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15229,PSYC 600-184,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Du Bois, Steff",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15002,PSYC 600-190,PSYC,600,Continuation of Residency,,LS,PSYC,IND,1,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14986,PSYC 691-104,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Ellison, Rachael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14328,PSYC 691-105,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Legate, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11981,PSYC 691-106,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11038,PSYC 691-115,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10512,PSYC 691-120,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10513,PSYC 691-130,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Ayman, Roya",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10514,PSYC 691-133,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Young, Michael",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10515,PSYC 691-134,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Hopkins, Joyce",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10516,PSYC 691-136,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10517,PSYC 691-175,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11172,PSYC 691-177,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10518,PSYC 691-178,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11318,PSYC 691-183,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12383,PSYC 691-184,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Du Bois, Steff",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11986,PSYC 691-190,PSYC,691,Research and Thesis Ph.D.,,LS,PSYC,IND,20,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
